person_id,center_id,td,rcs,phs
P0185,C03,40.0,clear,none
P0185,C04,13.75,partially_blocked,moderate
P0185,C05,39.95,clear,minor
P0185,C06,35.34,blocked,minor
P0185,C07,23.48,clear,none
P0186,C00,43.42,clear,minor
P0186,C01,39.42,clear,none
P0186,C02,30.67,partially_blocked,none
P0186,C03,72.33,blocked,extreme
P0186,C04,27.19,partially_blocked,none
P0186,C05,27.05,partially_blocked,moderate
P0186,C06,5.03,partially_blocked,significant
P0186,C07,17.13,clear,none
P0187,C00,29.97,partially_blocked,none
P0187,C01,35.08,clear,none
P0187,C02,13.54,clear,minor
P0187,C03,49.28,partially_blocked,minor
P0187,C04,18.58,clear,extreme
P0187,C05,15.25,clear,none
P0187,C06,31.49,partially_blocked,none
P0187,C07,5.58,clear,significant
P0188,C00,6.37,clear,none
P0188,C01,13.55,clear,minor
P0188,C02,3.23,partially_blocked,extreme
P0188,C03,2.12,clear,none
P0188,C04,41.37,partially_blocked,none
P0188,C05,24.63,clear,moderate
P0188,C06,31.35,partially_blocked,none
P0188,C07,62.74,clear,significant
P0189,C00,28.37,partially_blocked,moderate
P0189,C01,22.45,partially_blocked,none
P0189,C02,41.23,partially_blocked,minor
P0189,C03,32.43,partially_blocked,minor
P0189,C04,2.58,clear,none
P0189,C05,16.99,clear,extreme
P0189,C06,37.15,clear,none
P0189,C07,38.11,blocked,moderate
P0190,C00,59.19,clear,minor
P0190,C01,29.14,partially_blocked,moderate
P0190,C02,14.87,partially_blocked,minor
P0190,C03,35.82,blocked,none
P0190,C04,28.79,clear,none
P0190,C05,35.23,clear,none
P0190,C06,25.8,clear,none
P0190,C07,27.52,clear,minor
P0191,C00,22.94,partially_blocked,minor
P0191,C01,14.55,clear,minor
P0191,C02,16.49,clear,none
P0191,C03,15.41,clear,minor
P0191,C04,32.31,partially_blocked,minor
P0191,C05,16.47,blocked,minor
P0191,C06,12.75,partially_blocked,minor
P0191,C07,13.21,partially_blocked,minor
P0192,C00,40.03,clear,none
P0192,C01,23.62,clear,significant
P0192,C02,6.67,partially_blocked,minor
P0192,C03,26.9,partially_blocked,moderate
P0192,C04,70.26,blocked,moderate
P0192,C05,10.62,partially_blocked,minor
P0192,C06,34.58,partially_blocked,moderate
P0192,C07,38.38,clear,moderate
P0193,C00,2.0,partially_blocked,moderate
P0193,C01,44.22,partially_blocked,minor
P0193,C02,32.65,partially_blocked,minor
P0193,C03,18.5,clear,none
P0193,C04,49.31,clear,moderate
P0193,C05,48.98,partially_blocked,significant
P0193,C06,11.49,blocked,none
P0193,C07,43.34,clear,moderate
P0194,C00,7.83,clear,minor
P0194,C01,44.43,blocked,minor
P0194,C02,9.71,partially_blocked,none
P0194,C03,62.79,clear,moderate
P0194,C04,30.5,blocked,moderate
P0194,C05,38.44,clear,minor
P0194,C06,7.08,partially_blocked,none
P0194,C07,13.0,clear,minor
P0195,C00,36.45,blocked,minor
P0195,C01,73.99,clear,significant
P0195,C02,59.01,partially_blocked,none
P0195,C03,38.66,partially_blocked,significant
P0195,C04,73.6,clear,minor
P0195,C05,2.99,blocked,minor
P0195,C06,20.13,partially_blocked,none
P0195,C07,46.03,clear,none
P0196,C00,18.24,blocked,none
P0196,C01,26.83,clear,minor
P0196,C02,22.65,partially_blocked,extreme
P0196,C03,10.58,clear,significant
P0196,C04,50.71,partially_blocked,none
P0196,C05,55.93,clear,none
P0196,C06,25.58,partially_blocked,none
P0196,C07,6.42,partially_blocked,moderate
P0197,C00,20.57,clear,none
P0197,C01,17.92,clear,minor
P0197,C02,17.38,clear,minor
P0197,C03,12.16,partially_blocked,minor
P0197,C04,9.26,clear,none
P0197,C05,9.95,clear,none
P0197,C06,11.82,partially_blocked,moderate
P0197,C07,42.82,blocked,significant
P0198,C00,9.67,clear,minor
P0198,C01,3.44,clear,minor
P0198,C02,3.78,partially_blocked,significant
P0198,C03,48.38,clear,none
P0198,C04,52.58,partially_blocked,extreme
P0198,C05,23.69,partially_blocked,minor
P0198,C06,13.33,clear,minor
P0198,C07,8.28,clear,moderate
P0199,C00,24.75,clear,none
P0199,C01,16.7,clear,minor
P0199,C02,29.49,blocked,moderate
P0199,C03,32.27,blocked,minor
P0199,C04,19.95,partially_blocked,moderate
P0199,C05,49.91,partially_blocked,none
P0199,C06,6.49,clear,moderate
P0199,C07,32.12,clear,none
P0200,C00,4.26,clear,minor
P0200,C01,10.99,clear,minor
P0200,C02,10.35,blocked,moderate
P0200,C03,54.84,partially_blocked,moderate
P0200,C04,47.19,partially_blocked,significant
P0200,C05,4.62,partially_blocked,minor
P0200,C06,52.92,clear,none
P0200,C07,13.25,partially_blocked,extreme
P0201,C00,2.0,blocked,minor
P0201,C01,21.79,partially_blocked,moderate
P0201,C02,35.87,partially_blocked,significant
P0201,C03,37.65,clear,moderate
P0201,C04,17.48,clear,moderate
P0201,C05,14.29,clear,minor
P0201,C06,11.71,clear,moderate
P0201,C07,13.42,blocked,none
P0202,C00,5.11,partially_blocked,moderate
P0202,C01,44.57,clear,moderate
P0202,C02,7.09,partially_blocked,moderate
P0202,C03,25.35,clear,none
P0202,C04,22.26,clear,none
P0202,C05,23.7,partially_blocked,moderate
P0202,C06,44.13,clear,extreme
P0202,C07,24.12,clear,none
P0203,C00,48.78,partially_blocked,none
P0203,C01,11.12,partially_blocked,minor
P0203,C02,64.77,blocked,significant
P0203,C03,17.75,partially_blocked,moderate
P0203,C04,29.8,partially_blocked,none
P0203,C05,9.22,clear,minor
P0203,C06,19.05,partially_blocked,moderate
P0203,C07,37.89,clear,moderate
P0204,C00,40.24,clear,significant
P0204,C01,38.35,partially_blocked,none
P0204,C02,6.49,clear,moderate
P0204,C03,53.53,clear,none
P0204,C04,18.28,partially_blocked,minor
P0204,C05,22.03,clear,none
P0204,C06,45.75,clear,none
P0204,C07,10.67,clear,moderate
P0205,C00,24.9,clear,minor
P0205,C01,19.44,blocked,none
P0205,C02,13.28,partially_blocked,minor
P0205,C03,20.35,clear,moderate
P0205,C04,27.28,partially_blocked,moderate
P0205,C05,5.83,clear,minor
P0205,C06,32.36,partially_blocked,minor
P0205,C07,44.04,clear,none
P0206,C00,55.13,partially_blocked,moderate
P0206,C01,71.75,partially_blocked,significant
P0206,C02,2.97,clear,significant
P0206,C03,2.0,clear,moderate
P0206,C04,31.8,partially_blocked,minor
P0206,C05,11.33,clear,significant
P0206,C06,40.0,partially_blocked,none
P0206,C07,8.7,clear,minor
P0207,C00,9.3,clear,minor
P0207,C01,36.96,partially_blocked,minor
P0207,C02,15.89,partially_blocked,minor
P0207,C03,48.0,partially_blocked,minor
P0207,C04,16.47,clear,none
P0207,C05,57.3,partially_blocked,moderate
P0207,C06,7.47,blocked,none
P0207,C07,34.75,clear,minor
P0208,C00,9.78,blocked,none
P0208,C01,8.16,partially_blocked,minor
P0208,C02,18.84,clear,minor
P0208,C03,40.3,clear,minor
P0208,C04,45.82,partially_blocked,none
P0208,C05,21.24,blocked,significant
P0208,C06,18.55,partially_blocked,none
P0208,C07,21.52,partially_blocked,none
P0209,C00,35.58,clear,none
P0209,C01,3.66,partially_blocked,moderate
P0209,C02,12.56,blocked,moderate
P0209,C03,34.84,clear,moderate
P0209,C04,23.77,clear,moderate
P0209,C05,42.17,clear,minor
P0209,C06,4.87,partially_blocked,none
P0209,C07,44.96,partially_blocked,significant
P0210,C00,74.48,clear,minor
P0210,C01,66.08,partially_blocked,none
P0210,C02,8.63,clear,moderate
P0210,C03,23.65,partially_blocked,moderate
P0210,C04,11.46,partially_blocked,minor
P0210,C05,20.07,blocked,minor
P0210,C06,31.21,clear,none
P0210,C07,25.23,clear,none
P0211,C00,9.28,clear,minor
P0211,C01,15.02,clear,minor
P0211,C02,17.85,clear,minor
P0211,C03,46.9,partially_blocked,moderate
P0211,C04,13.79,clear,none
P0211,C05,13.41,clear,minor
P0211,C06,30.35,clear,significant
P0211,C07,38.28,partially_blocked,none
P0212,C00,4.15,clear,none
P0212,C01,27.78,clear,extreme
P0212,C02,21.11,clear,minor
P0212,C03,12.05,clear,none
P0212,C04,10.71,blocked,minor
P0212,C05,68.55,partially_blocked,minor
P0212,C06,59.04,blocked,moderate
P0212,C07,58.77,blocked,none
P0213,C00,21.16,clear,none
P0213,C01,55.25,partially_blocked,none
P0213,C02,14.79,clear,moderate
P0213,C03,20.17,clear,minor
P0213,C04,21.93,clear,minor
P0213,C05,52.05,blocked,none
P0213,C06,18.91,partially_blocked,none
P0213,C07,11.48,blocked,minor
P0214,C00,12.0,clear,none
P0214,C01,56.83,partially_blocked,minor
P0214,C02,28.1,partially_blocked,moderate
P0214,C03,23.12,clear,none
P0214,C04,17.25,clear,moderate
P0214,C05,64.29,clear,none
P0214,C06,33.22,clear,minor
P0214,C07,19.64,clear,none
P0215,C00,3.05,partially_blocked,none
P0215,C01,28.14,partially_blocked,significant
P0215,C02,23.79,partially_blocked,significant
P0215,C03,12.42,partially_blocked,significant
P0215,C04,16.25,clear,moderate
P0215,C05,15.83,clear,none
P0215,C06,23.94,clear,extreme
P0215,C07,14.95,partially_blocked,none
P0216,C00,36.08,partially_blocked,significant
P0216,C01,40.65,partially_blocked,none
P0216,C02,49.67,clear,minor
P0216,C03,38.05,clear,minor
P0216,C04,30.69,partially_blocked,none
P0216,C05,39.34,partially_blocked,moderate
P0216,C06,57.19,clear,moderate
P0216,C07,30.29,blocked,minor
P0217,C00,2.66,clear,minor
P0217,C01,11.08,clear,moderate
P0217,C02,25.83,blocked,none
P0217,C03,52.88,clear,minor
P0217,C04,23.82,clear,minor
P0217,C05,33.33,partially_blocked,significant
P0217,C06,2.0,clear,moderate
P0217,C07,11.3,partially_blocked,none
P0218,C00,9.22,clear,none
P0218,C01,16.67,clear,none
P0218,C02,58.69,clear,minor
P0218,C03,41.94,partially_blocked,minor
P0218,C04,61.11,partially_blocked,none
P0218,C05,35.26,partially_blocked,minor
P0218,C06,13.65,clear,none
P0218,C07,63.02,clear,extreme
P0219,C00,45.85,partially_blocked,none
P0219,C01,43.39,blocked,minor
P0219,C02,21.82,blocked,none
P0219,C03,53.27,partially_blocked,moderate
P0219,C04,26.99,partially_blocked,minor
P0219,C05,8.79,clear,moderate
P0219,C06,16.56,partially_blocked,moderate
P0219,C07,36.75,partially_blocked,minor
P0220,C00,16.8,partially_blocked,none
P0220,C01,41.96,clear,significant
P0220,C02,18.08,blocked,significant
P0220,C03,37.68,clear,moderate
P0220,C04,17.0,blocked,minor
P0220,C05,26.49,partially_blocked,minor
P0220,C06,22.49,partially_blocked,none
P0220,C07,10.27,blocked,significant
P0221,C00,11.86,clear,none
P0221,C01,8.26,clear,none
P0221,C02,3.13,clear,none
P0221,C03,40.31,blocked,moderate
P0221,C04,67.62,clear,none
P0221,C05,18.88,clear,moderate
P0221,C06,7.54,clear,minor
P0221,C07,52.1,blocked,none
P0222,C00,21.03,clear,minor
P0222,C01,13.81,clear,none
P0222,C02,9.64,partially_blocked,moderate
P0222,C03,21.45,partially_blocked,minor
P0222,C04,51.88,clear,moderate
P0222,C05,21.07,partially_blocked,moderate
P0222,C06,6.35,clear,minor
P0222,C07,16.2,blocked,none
P0223,C00,26.88,partially_blocked,minor
P0223,C01,24.83,clear,significant
P0223,C02,13.02,clear,minor
P0223,C03,58.34,clear,extreme
P0223,C04,10.22,clear,moderate
P0223,C05,38.42,blocked,significant
P0223,C06,11.34,partially_blocked,moderate
P0223,C07,23.18,blocked,none
P0224,C00,52.06,clear,moderate
P0224,C01,34.64,partially_blocked,moderate
P0224,C02,22.49,clear,moderate
P0224,C03,12.22,partially_blocked,none
P0224,C04,11.07,partially_blocked,significant
P0224,C05,20.23,clear,significant
P0224,C06,11.55,partially_blocked,moderate
P0224,C07,5.24,partially_blocked,moderate
