person_id,center_id,td,rcs,phs
P0148,C09,29.6,clear,none
P0149,C00,33.55,partially_blocked,minor
P0149,C01,34.33,clear,minor
P0149,C02,68.21,partially_blocked,minor
P0149,C03,57.46,blocked,none
P0149,C04,27.19,blocked,moderate
P0149,C05,38.53,clear,minor
P0149,C06,34.33,clear,minor
P0149,C07,53.66,partially_blocked,minor
P0149,C08,33.74,clear,minor
P0149,C09,33.65,partially_blocked,minor
P0150,C00,19.35,partially_blocked,minor
P0150,C01,6.27,partially_blocked,minor
P0150,C02,21.27,partially_blocked,moderate
P0150,C03,47.0,clear,none
P0150,C04,12.48,partially_blocked,none
P0150,C05,24.81,clear,none
P0150,C06,31.06,clear,minor
P0150,C07,46.39,clear,minor
P0150,C08,46.24,clear,none
P0150,C09,39.0,partially_blocked,moderate
P0151,C00,22.81,partially_blocked,moderate
P0151,C01,4.86,clear,minor
P0151,C02,15.85,partially_blocked,none
P0151,C03,2.0,partially_blocked,minor
P0151,C04,35.19,partially_blocked,none
P0151,C05,43.47,partially_blocked,moderate
P0151,C06,30.59,clear,moderate
P0151,C07,12.39,partially_blocked,moderate
P0151,C08,26.66,clear,none
P0151,C09,26.1,clear,minor
P0152,C00,25.43,clear,none
P0152,C01,47.52,clear,moderate
P0152,C02,22.66,clear,minor
P0152,C03,29.82,partially_blocked,none
P0152,C04,66.05,partially_blocked,none
P0152,C05,13.95,partially_blocked,none
P0152,C06,19.87,clear,none
P0152,C07,22.71,blocked,none
P0152,C08,34.6,clear,moderate
P0152,C09,27.6,partially_blocked,moderate
P0153,C00,4.52,clear,significant
P0153,C01,74.76,partially_blocked,moderate
P0153,C02,58.48,partially_blocked,moderate
P0153,C03,7.2,partially_blocked,significant
P0153,C04,13.18,clear,moderate
P0153,C05,14.08,clear,none
P0153,C06,16.83,blocked,minor
P0153,C07,17.16,clear,minor
P0153,C08,19.43,clear,minor
P0153,C09,17.77,clear,none
P0154,C00,26.33,partially_blocked,significant
P0154,C01,20.83,partially_blocked,significant
P0154,C02,72.87,blocked,none
P0154,C03,27.74,partially_blocked,minor
P0154,C04,51.71,partially_blocked,moderate
P0154,C05,40.7,clear,moderate
P0154,C06,26.25,partially_blocked,none
P0154,C07,4.43,partially_blocked,none
P0154,C08,27.24,blocked,moderate
P0154,C09,10.59,partially_blocked,significant
P0155,C00,24.86,partially_blocked,moderate
P0155,C01,29.38,clear,moderate
P0155,C02,13.27,clear,significant
P0155,C03,24.36,blocked,minor
P0155,C04,20.06,blocked,extreme
P0155,C05,28.68,clear,moderate
P0155,C06,23.31,partially_blocked,moderate
P0155,C07,57.29,clear,minor
P0155,C08,48.71,partially_blocked,minor
P0155,C09,6.32,partially_blocked,significant
P0156,C00,14.43,partially_blocked,none
P0156,C01,14.82,partially_blocked,minor
P0156,C02,14.46,clear,minor
P0156,C03,25.49,clear,none
P0156,C04,34.13,partially_blocked,none
P0156,C05,61.78,clear,significant
P0156,C06,2.11,partially_blocked,minor
P0156,C07,35.1,blocked,minor
P0156,C08,12.66,partially_blocked,minor
P0156,C09,35.75,clear,none
P0157,C00,36.5,clear,minor
P0157,C01,24.79,partially_blocked,minor
P0157,C02,9.5,blocked,none
P0157,C03,42.07,clear,minor
P0157,C04,11.14,clear,extreme
P0157,C05,8.21,partially_blocked,minor
P0157,C06,14.24,partially_blocked,moderate
P0157,C07,69.23,clear,none
P0157,C08,23.64,partially_blocked,moderate
P0157,C09,7.13,clear,none
P0158,C00,62.41,clear,minor
P0158,C01,8.14,partially_blocked,moderate
P0158,C02,49.17,partially_blocked,significant
P0158,C03,14.76,partially_blocked,none
P0158,C04,59.0,blocked,minor
P0158,C05,20.07,partially_blocked,minor
P0158,C06,65.59,clear,none
P0158,C07,72.44,clear,none
P0158,C08,11.87,clear,minor
P0158,C09,9.2,partially_blocked,significant
P0159,C00,7.76,clear,minor
P0159,C01,5.96,blocked,extreme
P0159,C02,26.91,partially_blocked,none
P0159,C03,42.87,clear,minor
P0159,C04,26.76,blocked,moderate
P0159,C05,47.29,partially_blocked,none
P0159,C06,18.4,clear,minor
P0159,C07,43.78,clear,moderate
P0159,C08,63.04,partially_blocked,none
P0159,C09,25.1,clear,none
P0160,C00,5.6,clear,minor
P0160,C01,27.18,partially_blocked,moderate
P0160,C02,34.69,clear,none
P0160,C03,26.18,clear,minor
P0160,C04,18.32,clear,none
P0160,C05,17.4,partially_blocked,moderate
P0160,C06,18.5,clear,moderate
P0160,C07,38.68,clear,significant
P0160,C08,79.02,partially_blocked,minor
P0160,C09,49.06,partially_blocked,minor
P0161,C00,18.79,clear,none
P0161,C01,7.51,clear,moderate
P0161,C02,34.37,clear,none
P0161,C03,12.3,partially_blocked,minor
P0161,C04,7.78,partially_blocked,moderate
P0161,C05,37.87,clear,moderate
P0161,C06,2.0,clear,moderate
P0161,C07,7.65,partially_blocked,minor
P0161,C08,31.32,partially_blocked,minor
P0161,C09,13.59,clear,moderate
P0162,C00,42.46,partially_blocked,moderate
P0162,C01,4.71,clear,moderate
P0162,C02,10.55,partially_blocked,none
P0162,C03,6.97,clear,significant
P0162,C04,68.46,partially_blocked,minor
P0162,C05,23.71,partially_blocked,minor
P0162,C06,66.79,partially_blocked,none
P0162,C07,58.95,clear,none
P0162,C08,8.38,partially_blocked,minor
P0162,C09,34.89,blocked,minor
P0163,C00,9.84,clear,moderate
P0163,C01,30.7,partially_blocked,extreme
P0163,C02,8.72,clear,none
P0163,C03,39.87,partially_blocked,none
P0163,C04,15.45,partially_blocked,extreme
P0163,C05,41.82,clear,minor
P0163,C06,34.24,blocked,minor
P0163,C07,30.52,blocked,none
P0163,C08,44.6,clear,minor
P0163,C09,9.7,blocked,none
P0164,C00,52.22,blocked,moderate
P0164,C01,11.61,clear,none
P0164,C02,51.14,blocked,moderate
P0164,C03,19.67,partially_blocked,significant
P0164,C04,27.64,partially_blocked,minor
P0164,C05,53.19,blocked,none
P0164,C06,14.05,partially_blocked,moderate
P0164,C07,9.77,clear,significant
P0164,C08,5.23,clear,significant
P0164,C09,53.02,clear,significant
P0165,C00,9.61,partially_blocked,moderate
P0165,C01,2.89,clear,none
P0165,C02,37.29,partially_blocked,extreme
P0165,C03,20.19,clear,minor
P0165,C04,46.72,blocked,none
P0165,C05,10.91,partially_blocked,minor
P0165,C06,26.88,blocked,none
P0165,C07,49.68,clear,minor
P0165,C08,14.11,clear,minor
P0165,C09,17.39,partially_blocked,moderate
P0166,C00,28.61,partially_blocked,extreme
P0166,C01,16.62,clear,minor
P0166,C02,51.58,partially_blocked,none
P0166,C03,10.57,clear,minor
P0166,C04,36.53,clear,none
P0166,C05,20.24,partially_blocked,none
P0166,C06,18.15,partially_blocked,minor
P0166,C07,2.0,blocked,moderate
P0166,C08,3.43,blocked,moderate
P0166,C09,9.02,partially_blocked,moderate
P0167,C00,54.04,partially_blocked,minor
P0167,C01,11.96,partially_blocked,significant
P0167,C02,26.28,partially_blocked,none
P0167,C03,21.37,clear,minor
P0167,C04,17.36,clear,moderate
P0167,C05,19.29,clear,none
P0167,C06,20.99,blocked,minor
P0167,C07,17.33,clear,moderate
P0167,C08,41.3,partially_blocked,none
P0167,C09,32.64,clear,moderate
P0168,C00,27.34,partially_blocked,none
P0168,C01,41.23,partially_blocked,none
P0168,C02,10.8,partially_blocked,minor
P0168,C03,28.81,clear,moderate
P0168,C04,36.54,clear,none
P0168,C05,4.16,blocked,none
P0168,C06,20.85,partially_blocked,none
P0168,C07,15.16,partially_blocked,minor
P0168,C08,11.74,clear,moderate
P0168,C09,26.6,partially_blocked,extreme
P0169,C00,2.0,clear,none
P0169,C01,6.71,clear,minor
P0169,C02,31.0,clear,none
P0169,C03,24.31,clear,moderate
P0169,C04,38.28,clear,none
P0169,C05,13.76,clear,extreme
P0169,C06,17.63,blocked,moderate
P0169,C07,29.15,clear,none
P0169,C08,23.39,blocked,moderate
P0169,C09,11.29,partially_blocked,significant
P0170,C00,28.29,partially_blocked,moderate
P0170,C01,14.02,clear,moderate
P0170,C02,5.4,clear,minor
P0170,C03,55.83,clear,moderate
P0170,C04,33.0,clear,moderate
P0170,C05,17.49,partially_blocked,moderate
P0170,C06,15.52,blocked,moderate
P0170,C07,5.2,blocked,minor
P0170,C08,11.84,partially_blocked,none
P0170,C09,28.94,clear,significant
P0171,C00,30.2,partially_blocked,moderate
P0171,C01,39.02,blocked,minor
P0171,C02,41.94,clear,none
P0171,C03,50.99,blocked,significant
P0171,C04,23.69,clear,moderate
P0171,C05,50.66,partially_blocked,moderate
P0171,C06,18.93,clear,extreme
P0171,C07,8.37,partially_blocked,moderate
P0171,C08,13.7,blocked,moderate
P0171,C09,23.2,clear,moderate
P0172,C00,37.32,partially_blocked,minor
P0172,C01,15.82,clear,moderate
P0172,C02,85.04,clear,moderate
P0172,C03,21.59,blocked,moderate
P0172,C04,51.27,partially_blocked,significant
P0172,C05,39.21,partially_blocked,none
P0172,C06,46.6,partially_blocked,none
P0172,C07,33.48,partially_blocked,minor
P0172,C08,17.99,partially_blocked,significant
P0172,C09,25.75,clear,moderate
P0173,C00,18.16,partially_blocked,moderate
P0173,C01,11.69,clear,none
P0173,C02,14.64,clear,minor
P0173,C03,13.31,clear,minor
P0173,C04,44.66,clear,moderate
P0173,C05,35.91,blocked,none
P0173,C06,26.17,clear,minor
P0173,C07,5.95,clear,moderate
P0173,C08,42.22,partially_blocked,minor
P0173,C09,19.12,clear,none
P0174,C00,26.27,partially_blocked,moderate
P0174,C01,2.29,partially_blocked,extreme
P0174,C02,16.45,blocked,minor
P0174,C03,11.65,clear,minor
P0174,C04,9.64,partially_blocked,none
P0174,C05,19.83,clear,moderate
P0174,C06,4.42,partially_blocked,moderate
P0174,C07,30.02,clear,minor
P0174,C08,42.13,clear,none
P0174,C09,31.85,clear,minor
P0175,C00,21.93,partially_blocked,none
P0175,C01,16.01,clear,none
P0175,C02,12.07,clear,extreme
P0175,C03,6.88,clear,moderate
P0175,C04,21.11,partially_blocked,moderate
P0175,C05,5.91,clear,minor
P0175,C06,22.64,clear,none
P0175,C07,31.17,partially_blocked,minor
P0175,C08,60.07,partially_blocked,none
P0175,C09,29.39,blocked,none
P0176,C00,34.42,partially_blocked,minor
P0176,C01,23.32,clear,none
P0176,C02,14.88,clear,significant
P0176,C03,2.0,partially_blocked,extreme
P0176,C04,44.56,clear,none
P0176,C05,3.17,partially_blocked,none
P0176,C06,21.45,clear,none
P0176,C07,60.9,clear,moderate
P0176,C08,9.65,partially_blocked,none
P0176,C09,17.18,clear,none
P0177,C00,19.49,clear,none
P0177,C01,25.5,blocked,minor
P0177,C02,12.73,partially_blocked,extreme
P0177,C03,20.95,partially_blocked,moderate
P0177,C04,12.81,blocked,none
P0177,C05,10.68,partially_blocked,moderate
P0177,C06,50.53,partially_blocked,extreme
P0177,C07,35.12,clear,none
P0177,C08,45.99,partially_blocked,significant
P0177,C09,12.44,clear,significant
P0178,C00,9.95,clear,none
P0178,C01,12.64,partially_blocked,minor
P0178,C02,58.38,partially_blocked,minor
P0178,C03,25.18,partially_blocked,none
P0178,C04,32.57,clear,moderate
P0178,C05,22.02,blocked,extreme
P0178,C06,20.34,partially_blocked,minor
P0178,C07,26.95,clear,moderate
P0178,C08,11.16,blocked,minor
P0178,C09,42.67,clear,none
P0179,C00,15.2,clear,none
P0179,C01,33.16,clear,none
P0179,C02,2.39,clear,none
P0179,C03,33.22,blocked,minor
P0179,C04,33.9,clear,none
P0179,C05,43.99,blocked,extreme
P0179,C06,52.16,blocked,extreme
P0179,C07,22.18,partially_blocked,minor
P0179,C08,10.72,clear,none
P0179,C09,7.37,clear,moderate
P0180,C00,32.54,blocked,none
P0180,C01,61.88,clear,minor
P0180,C02,25.51,clear,moderate
P0180,C03,4.91,partially_blocked,none
P0180,C04,41.9,clear,minor
P0180,C05,13.44,clear,minor
P0180,C06,18.64,clear,minor
P0180,C07,33.68,partially_blocked,moderate
P0180,C08,64.01,blocked,significant
P0180,C09,11.75,partially_blocked,moderate
P0181,C00,35.24,partially_blocked,none
P0181,C01,29.14,partially_blocked,none
P0181,C02,14.98,partially_blocked,minor
P0181,C03,8.34,partially_blocked,moderate
P0181,C04,44.69,partially_blocked,minor
P0181,C05,31.51,clear,minor
P0181,C06,19.1,partially_blocked,minor
P0181,C07,28.76,partially_blocked,significant
P0181,C08,13.37,partially_blocked,minor
P0181,C09,24.78,clear,minor
P0182,C00,18.99,clear,moderate
P0182,C01,16.29,clear,moderate
P0182,C02,31.19,clear,minor
P0182,C03,28.86,partially_blocked,minor
P0182,C04,2.0,clear,minor
P0182,C05,25.57,clear,moderate
P0182,C06,9.74,partially_blocked,none
P0182,C07,23.21,clear,minor
P0182,C08,64.23,partially_blocked,none
P0182,C09,19.25,clear,none
P0183,C00,11.36,clear,none
P0183,C01,48.84,clear,moderate
P0183,C02,42.05,partially_blocked,none
P0183,C03,24.9,clear,none
P0183,C04,34.72,clear,extreme
P0183,C05,46.44,clear,none
P0183,C06,27.93,clear,moderate
P0183,C07,42.97,blocked,none
P0183,C08,2.88,partially_blocked,minor
P0183,C09,51.35,partially_blocked,minor
P0184,C00,2.0,blocked,minor
P0184,C01,22.61,partially_blocked,minor
P0184,C02,23.24,blocked,none
P0184,C03,35.75,clear,moderate
P0184,C04,15.06,partially_blocked,moderate
P0184,C05,20.68,clear,none
P0184,C06,26.57,clear,none
P0184,C07,29.18,blocked,none
P0184,C08,3.76,clear,moderate
P0184,C09,21.5,clear,minor
P0185,C00,25.78,clear,none
P0185,C01,50.75,clear,moderate
P0185,C02,6.37,partially_blocked,none
P0185,C03,3.67,partially_blocked,moderate
P0185,C04,19.23,partially_blocked,none
P0185,C05,25.57,clear,significant
P0185,C06,4.88,partially_blocked,none
P0185,C07,14.1,partially_blocked,none
P0185,C08,32.72,partially_blocked,moderate
P0185,C09,38.21,blocked,none
P0186,C00,58.83,clear,moderate
P0186,C01,13.56,clear,extreme
P0186,C02,40.26,partially_blocked,moderate
P0186,C03,45.57,partially_blocked,minor
P0186,C04,15.31,partially_blocked,minor
P0186,C05,4.43,clear,minor
P0186,C06,62.88,clear,moderate
P0186,C07,56.37,partially_blocked,none
P0186,C08,17.35,blocked,significant
P0186,C09,26.11,clear,minor
P0187,C00,39.99,partially_blocked,significant
P0187,C01,18.58,clear,moderate
P0187,C02,19.56,clear,minor
P0187,C03,5.52,blocked,none
P0187,C04,49.93,partially_blocked,none
P0187,C05,25.86,clear,none
P0187,C06,9.28,partially_blocked,moderate
P0187,C07,31.21,clear,minor
P0187,C08,43.26,partially_blocked,significant
P0187,C09,11.79,partially_blocked,moderate
P0188,C00,42.94,partially_blocked,minor
P0188,C01,36.28,clear,significant
P0188,C02,34.32,partially_blocked,minor
P0188,C03,36.43,partially_blocked,moderate
P0188,C04,8.95,blocked,none
P0188,C05,34.13,partially_blocked,none
P0188,C06,35.2,clear,none
P0188,C07,42.87,blocked,moderate
P0188,C08,34.14,blocked,minor
P0188,C09,5.03,partially_blocked,none
P0189,C00,18.01,partially_blocked,moderate
P0189,C01,50.46,blocked,minor
P0189,C02,45.26,clear,minor
P0189,C03,14.98,blocked,minor
P0189,C04,21.12,partially_blocked,minor
P0189,C05,21.14,partially_blocked,significant
P0189,C06,43.47,clear,none
P0189,C07,29.44,clear,moderate
P0189,C08,55.19,partially_blocked,significant
P0189,C09,4.34,partially_blocked,none
P0190,C00,22.07,partially_blocked,none
P0190,C01,47.66,clear,minor
P0190,C02,13.86,clear,none
P0190,C03,25.41,clear,none
P0190,C04,17.72,blocked,moderate
P0190,C05,6.69,clear,extreme
P0190,C06,2.0,clear,none
P0190,C07,6.91,clear,extreme
P0190,C08,32.41,clear,none
P0190,C09,4.23,partially_blocked,moderate
P0191,C00,4.21,partially_blocked,significant
P0191,C01,23.03,partially_blocked,minor
P0191,C02,3.21,clear,moderate
P0191,C03,30.11,partially_blocked,moderate
P0191,C04,29.63,blocked,minor
P0191,C05,10.83,clear,minor
P0191,C06,14.49,clear,none
P0191,C07,5.94,partially_blocked,minor
P0191,C08,35.17,partially_blocked,moderate
P0191,C09,70.53,partially_blocked,moderate
P0192,C00,34.46,clear,minor
P0192,C01,43.5,clear,moderate
P0192,C02,9.34,clear,minor
P0192,C03,9.95,blocked,moderate
P0192,C04,2.0,partially_blocked,minor
P0192,C05,57.72,partially_blocked,significant
P0192,C06,10.91,partially_blocked,moderate
P0192,C07,40.15,blocked,moderate
P0192,C08,21.64,clear,none
P0192,C09,23.06,clear,none
P0193,C00,18.17,clear,moderate
P0193,C01,19.75,clear,none
P0193,C02,49.56,partially_blocked,none
P0193,C03,28.56,clear,minor
P0193,C04,31.47,partially_blocked,moderate
P0193,C05,24.75,partially_blocked,moderate
P0193,C06,45.34,clear,moderate
P0193,C07,17.22,partially_blocked,minor
P0193,C08,35.04,blocked,none
P0193,C09,40.22,clear,minor
P0194,C00,16.6,blocked,moderate
P0194,C01,26.48,partially_blocked,minor
P0194,C02,29.99,clear,moderate
P0194,C03,25.98,clear,moderate
P0194,C04,7.6,clear,moderate
P0194,C05,22.95,partially_blocked,none
P0194,C06,20.26,partially_blocked,none
P0194,C07,23.99,clear,none
P0194,C08,31.62,partially_blocked,none
P0194,C09,40.46,blocked,minor
P0195,C00,33.69,clear,none
P0195,C01,19.69,clear,none
P0195,C02,41.19,clear,minor
P0195,C03,40.73,partially_blocked,moderate
P0195,C04,60.48,partially_blocked,minor
P0195,C05,15.36,partially_blocked,moderate
P0195,C06,44.29,clear,minor
P0195,C07,18.88,blocked,none
P0195,C08,31.28,partially_blocked,none
P0195,C09,2.0,clear,significant
P0196,C00,25.08,partially_blocked,minor
P0196,C01,40.47,clear,moderate
P0196,C02,27.45,partially_blocked,moderate
P0196,C03,17.35,partially_blocked,moderate
P0196,C04,22.97,clear,minor
P0196,C05,13.54,clear,none
P0196,C06,27.32,clear,significant
P0196,C07,22.37,clear,minor
P0196,C08,36.53,partially_blocked,extreme
P0196,C09,59.88,clear,none
P0197,C00,19.97,clear,extreme
P0197,C01,60.31,clear,none
P0197,C02,10.22,clear,none
P0197,C03,14.39,partially_blocked,none
P0197,C04,58.65,partially_blocked,none
P0197,C05,12.43,partially_blocked,minor
P0197,C06,21.96,blocked,minor
P0197,C07,12.48,clear,none
P0197,C08,19.16,clear,none
P0197,C09,5.55,clear,none
P0198,C00,15.79,blocked,none
P0198,C01,37.54,clear,minor
P0198,C02,20.85,blocked,moderate
P0198,C03,2.0,clear,moderate
P0198,C04,12.47,partially_blocked,minor
P0198,C05,16.4,partially_blocked,moderate
P0198,C06,71.2,partially_blocked,moderate
P0198,C07,23.4,blocked,minor
P0198,C08,57.69,clear,none
P0198,C09,33.41,clear,minor
P0199,C00,34.47,partially_blocked,none
P0199,C01,51.88,clear,none
P0199,C02,40.33,blocked,none
P0199,C03,15.7,blocked,none
P0199,C04,50.39,partially_blocked,minor
P0199,C05,24.77,partially_blocked,minor
P0199,C06,14.75,clear,significant
P0199,C07,19.53,clear,none
P0199,C08,28.59,clear,minor
P0199,C09,35.32,partially_blocked,none
P0200,C00,23.49,blocked,none
P0200,C01,9.29,blocked,none
P0200,C02,12.43,clear,none
P0200,C03,45.68,partially_blocked,minor
P0200,C04,49.6,clear,moderate
P0200,C05,17.55,partially_blocked,moderate
P0200,C06,15.73,clear,minor
P0200,C07,41.94,clear,none
P0200,C08,33.83,partially_blocked,none
P0200,C09,42.99,clear,extreme
P0201,C00,25.75,clear,none
P0201,C01,43.45,clear,significant
P0201,C02,40.08,clear,extreme
P0201,C03,2.0,partially_blocked,minor
P0201,C04,48.64,clear,minor
P0201,C05,17.71,partially_blocked,significant
P0201,C06,24.03,clear,none
P0201,C07,34.47,partially_blocked,none
P0201,C08,29.99,clear,significant
P0201,C09,68.07,partially_blocked,minor
P0202,C00,11.67,blocked,none
P0202,C01,36.92,clear,minor
P0202,C02,19.19,clear,none
P0202,C03,16.2,blocked,moderate
P0202,C04,9.25,partially_blocked,moderate
P0202,C05,45.18,clear,minor
P0202,C06,2.0,clear,moderate
P0202,C07,7.85,clear,minor
P0202,C08,2.0,clear,none
P0202,C09,32.09,clear,none
P0203,C00,33.54,clear,minor
P0203,C01,14.18,clear,minor
P0203,C02,53.07,partially_blocked,none
P0203,C03,64.02,partially_blocked,extreme
P0203,C04,39.73,clear,moderate
P0203,C05,53.43,partially_blocked,minor
P0203,C06,13.18,clear,significant
P0203,C07,16.79,partially_blocked,moderate
P0203,C08,29.65,partially_blocked,moderate
P0203,C09,21.55,partially_blocked,minor
P0204,C00,9.19,clear,significant
P0204,C01,37.65,clear,moderate
P0204,C02,58.76,clear,significant
P0204,C03,24.51,clear,moderate
P0204,C04,43.61,partially_blocked,moderate
P0204,C05,13.55,clear,extreme
P0204,C06,31.53,clear,significant
P0204,C07,36.37,partially_blocked,significant
P0204,C08,37.99,clear,moderate
P0204,C09,41.46,clear,minor
P0205,C00,56.32,partially_blocked,none
P0205,C01,19.4,partially_blocked,minor
P0205,C02,22.45,clear,minor
P0205,C03,32.36,clear,minor
P0205,C04,4.16,blocked,none
P0205,C05,25.12,partially_blocked,minor
P0205,C06,8.63,partially_blocked,significant
P0205,C07,43.46,partially_blocked,none
P0205,C08,32.03,clear,significant
P0205,C09,57.53,partially_blocked,significant
P0206,C00,47.41,clear,minor
P0206,C01,27.93,blocked,minor
P0206,C02,40.48,partially_blocked,significant
P0206,C03,3.04,clear,none
P0206,C04,55.23,partially_blocked,none
P0206,C05,10.61,clear,minor
P0206,C06,37.8,clear,minor
P0206,C07,14.39,clear,none
P0206,C08,33.82,blocked,minor
P0206,C09,7.51,partially_blocked,moderate
P0207,C00,12.64,partially_blocked,minor
P0207,C01,2.0,clear,none
P0207,C02,34.08,partially_blocked,moderate
P0207,C03,56.3,clear,moderate
P0207,C04,31.96,blocked,minor
P0207,C05,54.11,clear,minor
P0207,C06,16.88,partially_blocked,none
P0207,C07,29.98,clear,significant
P0207,C08,29.84,partially_blocked,moderate
P0207,C09,17.61,clear,minor
P0208,C00,43.6,clear,none
P0208,C01,18.72,partially_blocked,minor
P0208,C02,15.79,clear,significant
P0208,C03,12.39,partially_blocked,minor
P0208,C04,16.22,clear,none
P0208,C05,2.0,clear,moderate
P0208,C06,16.0,clear,none
P0208,C07,52.89,partially_blocked,significant
P0208,C08,88.73,blocked,minor
P0208,C09,10.53,clear,none
P0209,C00,29.9,partially_blocked,moderate
P0209,C01,15.83,blocked,moderate
P0209,C02,12.58,partially_blocked,none
P0209,C03,38.26,clear,moderate
P0209,C04,17.72,partially_blocked,none
P0209,C05,30.81,clear,moderate
P0209,C06,20.5,partially_blocked,none
P0209,C07,38.23,partially_blocked,none
P0209,C08,14.45,clear,significant
P0209,C09,46.8,clear,none
P0210,C00,40.22,partially_blocked,none
P0210,C01,35.53,clear,minor
P0210,C02,39.53,clear,minor
P0210,C03,2.0,clear,none
P0210,C04,45.92,clear,none
P0210,C05,29.22,blocked,none
P0210,C06,25.77,partially_blocked,none
P0210,C07,25.69,partially_blocked,none
P0210,C08,24.75,clear,moderate
P0210,C09,33.19,blocked,significant
P0211,C00,6.5,clear,moderate
P0211,C01,27.89,partially_blocked,none
P0211,C02,26.84,blocked,none
P0211,C03,10.3,clear,moderate
P0211,C04,12.06,clear,moderate
P0211,C05,11.53,partially_blocked,significant
P0211,C06,18.08,partially_blocked,none
P0211,C07,69.82,partially_blocked,moderate
P0211,C08,33.59,partially_blocked,none
P0211,C09,48.16,clear,minor
P0212,C00,8.96,clear,none
P0212,C01,2.92,blocked,moderate
P0212,C02,34.67,clear,extreme
P0212,C03,76.05,clear,moderate
P0212,C04,28.1,clear,minor
P0212,C05,7.27,partially_blocked,minor
P0212,C06,25.82,partially_blocked,moderate
P0212,C07,27.77,partially_blocked,moderate
P0212,C08,5.62,blocked,moderate
P0212,C09,8.76,clear,none
P0213,C00,57.43,clear,none
P0213,C01,7.5,clear,none
P0213,C02,14.85,clear,moderate
P0213,C03,37.22,partially_blocked,none
P0213,C04,38.8,clear,minor
P0213,C05,38.53,clear,minor
P0213,C06,57.37,clear,minor
P0213,C07,58.58,blocked,none
P0213,C08,24.86,clear,significant
P0213,C09,10.67,clear,significant
P0214,C00,31.59,blocked,minor
P0214,C01,34.87,clear,moderate
P0214,C02,7.14,partially_blocked,minor
P0214,C03,11.75,partially_blocked,moderate
P0214,C04,46.22,blocked,minor
P0214,C05,25.02,partially_blocked,none
P0214,C06,35.29,clear,none
P0214,C07,24.11,clear,minor
P0214,C08,27.62,partially_blocked,minor
P0214,C09,5.09,clear,moderate
P0215,C00,22.85,clear,moderate
P0215,C01,43.05,clear,moderate
P0215,C02,57.76,partially_blocked,minor
P0215,C03,11.94,clear,minor
P0215,C04,8.47,blocked,moderate
P0215,C05,29.32,clear,none
P0215,C06,22.25,partially_blocked,minor
P0215,C07,17.88,clear,minor
P0215,C08,24.94,clear,none
P0215,C09,18.03,clear,significant
P0216,C00,16.35,blocked,moderate
P0216,C01,15.66,blocked,none
P0216,C02,57.04,partially_blocked,minor
P0216,C03,19.89,blocked,none
P0216,C04,12.8,partially_blocked,minor
P0216,C05,11.13,clear,moderate
P0216,C06,37.31,clear,minor
P0216,C07,19.58,partially_blocked,moderate
P0216,C08,48.03,partially_blocked,moderate
P0216,C09,25.07,blocked,significant
P0217,C00,37.9,clear,none
P0217,C01,18.87,partially_blocked,none
P0217,C02,37.68,blocked,minor
P0217,C03,29.33,partially_blocked,moderate
P0217,C04,35.9,blocked,none
P0217,C05,2.0,blocked,minor
P0217,C06,9.0,clear,moderate
P0217,C07,36.26,partially_blocked,minor
P0217,C08,34.96,blocked,none
P0217,C09,6.1,clear,none
P0218,C00,52.78,clear,minor
P0218,C01,24.71,clear,moderate
P0218,C02,17.81,partially_blocked,minor
P0218,C03,6.26,clear,minor
P0218,C04,29.28,blocked,moderate
P0218,C05,27.44,clear,minor
P0218,C06,16.1,partially_blocked,moderate
P0218,C07,31.34,partially_blocked,minor
P0218,C08,8.63,clear,none
P0218,C09,52.52,clear,moderate
P0219,C00,38.54,partially_blocked,minor
P0219,C01,9.16,partially_blocked,moderate
P0219,C02,52.42,partially_blocked,none
P0219,C03,2.0,clear,moderate
P0219,C04,20.23,partially_blocked,minor
P0219,C05,19.77,clear,significant
P0219,C06,26.71,partially_blocked,minor
P0219,C07,61.28,blocked,minor
P0219,C08,3.84,partially_blocked,moderate
P0219,C09,31.53,clear,moderate
P0220,C00,33.79,clear,moderate
P0220,C01,23.95,blocked,significant
P0220,C02,7.29,partially_blocked,significant
P0220,C03,30.47,blocked,minor
P0220,C04,83.2,partially_blocked,minor
P0220,C05,6.74,blocked,minor
P0220,C06,53.32,partially_blocked,none
P0220,C07,21.58,clear,none
P0220,C08,27.48,partially_blocked,minor
P0220,C09,15.14,clear,minor
P0221,C00,19.4,clear,moderate
P0221,C01,23.29,clear,minor
P0221,C02,27.67,clear,minor
P0221,C03,47.48,clear,none
P0221,C04,22.85,blocked,none
P0221,C05,2.0,clear,extreme
P0221,C06,36.93,blocked,minor
P0221,C07,2.34,clear,none
P0221,C08,38.24,clear,minor
P0221,C09,43.54,clear,significant
P0222,C00,20.45,clear,none
P0222,C01,24.22,blocked,none
P0222,C02,23.84,clear,none
P0222,C03,3.35,clear,significant
P0222,C04,18.09,blocked,minor
P0222,C05,3.35,clear,minor
P0222,C06,9.43,partially_blocked,none
P0222,C07,9.73,partially_blocked,none
P0222,C08,3.09,partially_blocked,none
P0222,C09,84.43,partially_blocked,none
P0223,C00,13.85,clear,moderate
P0223,C01,5.52,clear,minor
P0223,C02,20.06,partially_blocked,none
P0223,C03,20.7,partially_blocked,minor
P0223,C04,32.13,blocked,moderate
P0223,C05,13.95,partially_blocked,none
P0223,C06,9.59,partially_blocked,minor
